service_category,service_category_name,service_code,service_name,units,unit_type,calculation_type,valid_from,valid_until,notes
15,通所介護,159471,通所介護Ⅱ３１・人欠,399,1回につき,基本,,,PDF p.143
15,通所介護,159472,通所介護Ⅱ３２・人欠,471,1回につき,基本,,,PDF p.143
15,通所介護,159473,通所介護Ⅱ３３・人欠,544,1回につき,基本,,,PDF p.143
15,通所介護,159474,通所介護Ⅱ３４・人欠,616,1回につき,基本,,,PDF p.143
15,通所介護,159475,通所介護Ⅱ３５・人欠,689,1回につき,基本,,,PDF p.143
15,通所介護,155221,通所介護Ⅱ４１・人欠,409,1回につき,基本,,,PDF p.143
15,通所介護,155222,通所介護Ⅱ４２・人欠,482,1回につき,基本,,,PDF p.143
15,通所介護,155223,通所介護Ⅱ４３・人欠,557,1回につき,基本,,,PDF p.143
15,通所介護,155224,通所介護Ⅱ４４・人欠,631,1回につき,基本,,,PDF p.143
15,通所介護,155225,通所介護Ⅱ４５・人欠,706,1回につき,基本,,,PDF p.143
15,通所介護,159476,通所介護Ⅱ５１・人欠,461,1回につき,基本,,,PDF p.143
15,通所介護,159477,通所介護Ⅱ５２・人欠,544,1回につき,基本,,,PDF p.143
15,通所介護,159478,通所介護Ⅱ５３・人欠,630,1回につき,基本,,,PDF p.143
15,通所介護,159479,通所介護Ⅱ５４・人欠,716,1回につき,基本,,,PDF p.143
15,通所介護,159480,通所介護Ⅱ５５・人欠,804,1回につき,基本,,,PDF p.143
15,通所介護,155226,通所介護Ⅱ６１・人欠,468,1回につき,基本,,,PDF p.143
15,通所介護,155227,通所介護Ⅱ６２・人欠,554,1回につき,基本,,,PDF p.143
15,通所介護,155228,通所介護Ⅱ６３・人欠,641,1回につき,基本,,,PDF p.143
15,通所介護,155229,通所介護Ⅱ６４・人欠,729,1回につき,基本,,,PDF p.143
